order_id,store_id,pick_up_lat,pick_up_lng,drop_off_lat,drop_off_lng,placement_time,preparation_time,ready_time,expected_drop_off_time
o4116,s689,3.399819099,-76.54453577,3.417949075,-76.54202498,19:43:01,19:44:04,20:15:04,20:24:01
o4117,s166,3.370111145,-76.52745686,3.364823056,-76.52658951,19:43:08,19:43:45,19:53:45,20:13:08
o4118,s199,3.364857,-76.534209,3.364204,-76.529319,19:43:10,19:44:11,20:16:11,20:32:10
o4119,s342,3.384673004,-76.52415128,3.366388,-76.519749,19:43:13,19:44:47,20:18:47,20:17:13
o4120,s587,3.364394,-76.535469,3.37023595,-76.50445092,19:43:14,19:44:05,19:59:05,20:13:14
o4121,s378,3.40870225,-76.5475318,3.4248368,-76.5384598,19:43:17,19:43:54,20:11:54,20:13:17
o4122,s134,3.474798098,-76.52688545,3.4915228,-76.5238444,19:43:18,19:43:54,19:51:54,20:13:18
o4123,s358,3.484949,-76.515148,3.489670437,-76.51339626,19:43:26,19:44:15,19:59:15,20:13:26
o4124,s450,3.414262,-76.546651,3.449673,-76.538449,19:43:28,19:44:17,20:04:17,20:13:28
o4125,s344,3.367002266,-76.52716193,3.3790967,-76.5161741,19:43:44,19:44:41,20:09:41,20:13:44
o4126,s693,3.337915,-76.535384,3.319599,-76.529593,19:43:48,19:45:46,20:05:46,20:13:48
o4127,s408,3.374482557,-76.54117331,3.384498382,-76.53315858,19:43:52,19:44:49,20:07:49,20:13:52
o4128,s190,3.48641,-76.518143,3.488899,-76.526573,19:44:04,19:45:13,20:25:13,20:14:04
o4129,s344,3.367002266,-76.52716193,3.3773899,-76.5171137,19:44:26,19:45:33,20:09:33,20:14:26
o4130,s585,3.402446,-76.544257,3.4063935,-76.5442393,19:44:30,19:45:32,20:07:32,20:11:30
o4131,s287,3.449828653,-76.54108367,3.454123923,-76.5416602,19:44:33,19:46:21,20:06:21,20:13:33
o4132,s87,3.384818282,-76.52843619,3.374883197,-76.52209952,19:44:39,19:45:50,20:08:50,20:12:39
o4133,s345,3.3628067,-76.5326725,3.3579822,-76.5256321,19:44:40,19:45:57,20:05:57,20:14:40
o4134,s191,3.399049,-76.544275,3.401052,-76.544423,19:45:02,19:45:59,20:07:59,20:10:02
o4135,s393,3.419205,-76.540027,3.4060515,-76.5322084,19:45:19,19:45:57,20:07:57,20:15:19
o4136,s430,3.465192,-76.513539,3.471599,-76.499709,19:45:26,19:46:42,20:06:42,20:15:26
o4137,s132,3.450593,-76.541593,3.4703219,-76.5223399,19:45:33,19:46:33,20:06:33,20:21:33
o4138,s27,3.4261854,-76.5382309,3.463770652,-76.50968157,19:45:49,19:47:20,20:02:20,20:16:49
o4139,s400,3.369235,-76.527519,3.3701131,-76.5235192,19:46:05,19:47:02,20:08:02,20:16:05
o4140,s626,3.437738,-76.531338,3.447915,-76.539432,19:46:11,19:47:31,20:30:31,20:30:11
o4141,s603,3.34298,-76.534762,3.319457,-76.543919,19:46:20,19:47:24,20:14:24,20:16:20
o4142,s467,3.486610199,-76.5186455,3.469922,-76.506431,19:46:23,19:47:02,20:22:02,20:16:23
o4143,s593,3.367805,-76.526737,3.365809,-76.522252,19:46:34,19:47:13,20:41:13,20:16:34
o4145,s694,3.39835665,-76.54436425,3.3961207,-76.5371715,19:46:40,19:47:47,19:59:47,20:16:40
o4144,s312,3.482092043,-76.51443528,3.499416676,-76.50932718,19:46:40,19:47:17,20:03:17,20:13:40
o4146,s623,3.38562,-76.518311,3.382313848,-76.51081371,19:46:42,19:48:08,20:02:08,20:16:42
o4147,s145,3.459922,-76.534943,3.491066093,-76.5255874,19:46:43,19:47:43,19:57:43,20:16:43
o4148,s341,3.471972303,-76.52655828,3.4713594,-76.5190749,19:46:46,19:47:48,20:12:48,20:16:46
o4149,s695,3.481401,-76.523666,3.4609327,-76.52702909,19:46:54,19:47:46,20:20:46,20:20:54
o4150,s538,3.480644242,-76.52138936,3.4591294,-76.527913,19:46:59,19:48:01,20:13:01,20:16:59
o4151,s206,3.399748,-76.544587,3.39178,-76.537072,19:47:00,19:47:32,20:20:32,20:17:00
o4152,s684,3.437532,-76.535761,3.454231232,-76.54505907,19:47:07,19:48:50,19:53:50,20:17:07
o4153,s184,3.475779,-76.527676,3.461115765,-76.53209453,19:47:19,19:48:49,20:43:49,20:19:19
o4154,s626,3.437738,-76.531338,3.4535236,-76.5475767,19:47:33,19:49:00,20:32:00,20:31:33
o4155,s358,3.484949,-76.515148,3.46769,-76.508049,19:47:35,19:48:38,19:58:38,20:17:35
o4156,s346,3.412843999,-76.54067285,3.4192443,-76.5348653,19:47:36,19:48:31,20:03:31,20:20:36
o4157,s623,3.38562,-76.518311,3.394416,-76.531796,19:47:40,19:49:25,20:03:25,20:17:40
o4159,s441,3.369460784,-76.53694429,3.35704175,-76.54863052,19:47:40,19:48:33,20:05:33,20:17:40
o4158,s352,3.352681,-76.53049,3.3533574,-76.5318382,19:47:40,19:48:15,20:09:15,20:17:40
o4160,s558,3.451621,-76.54294,3.447232,-76.551355,19:47:41,19:48:41,20:20:41,20:20:41
o4161,s314,3.364574431,-76.5335329,3.3393764,-76.5488221,19:47:52,19:48:58,20:33:58,20:33:52
o4162,s117,3.4593196,-76.5343688,3.449620298,-76.55554634,19:47:56,19:48:46,20:08:46,20:17:56
o4163,s363,3.371070757,-76.51943023,3.39334,-76.53131,19:47:58,19:48:58,20:18:58,20:17:58
o4164,s465,3.374412996,-76.54101846,3.354682,-76.518536,19:48:00,19:48:50,20:13:50,20:18:00
o4165,s236,3.36892,-76.535759,3.395719,-76.526161,19:48:00,19:49:03,20:48:03,20:18:00
o4166,s378,3.40870225,-76.5475318,3.438559,-76.544677,19:48:19,19:48:56,20:16:56,20:18:19
o4167,s639,3.397985659,-76.53865339,3.424278,-76.5476973,19:48:21,19:49:12,20:24:12,20:18:21
o4168,s696,3.37663,-76.519941,3.37939,-76.508586,19:48:21,19:49:26,20:05:26,20:18:21
o4169,s697,3.458371,-76.535086,3.449639039,-76.5156183,19:48:26,19:49:18,20:14:18,20:18:26
o4170,s617,3.377474,-76.520037,3.378562881,-76.52332894,19:48:41,19:50:07,20:22:07,20:15:41
o4171,s433,3.459479,-76.535145,3.4609343,-76.5319551,19:48:43,19:50:35,20:18:35,20:18:43
o4172,s322,3.450637945,-76.54153601,3.450130333,-76.55487176,19:48:47,19:49:52,20:35:52,20:37:47
o4173,s339,3.435355,-76.545137,3.437017,-76.539686,19:48:50,19:50:07,20:30:07,20:18:50
o4174,s613,3.478286,-76.517735,3.4581461,-76.5192044,19:48:52,19:50:12,20:04:12,20:27:52
o4175,s421,3.374347313,-76.54116238,3.380923,-76.526681,19:49:19,19:49:56,20:27:56,20:19:19
o4176,s372,3.381282127,-76.52538306,3.381751,-76.523354,19:49:24,19:50:17,20:29:17,20:28:24
o4177,s395,3.411909562,-76.5411448,3.40007,-76.538161,19:49:26,19:51:08,20:17:08,20:19:26
o4178,s181,3.420227,-76.54272,3.414853,-76.545897,19:49:27,19:50:08,20:12:08,20:19:27
o4179,s467,3.486610199,-76.5186455,3.470756729,-76.50230013,19:49:33,19:50:15,20:25:15,20:19:33
o4180,s608,3.382236,-76.533013,3.391292,-76.532925,19:49:36,19:50:50,20:20:50,20:24:36
o4181,s153,3.487368,-76.517929,3.463067858,-76.52222056,19:49:59,19:52:12,20:21:12,20:19:59
o4182,s664,3.382478,-76.528145,3.364481,-76.522754,19:50:04,19:51:30,20:21:30,20:16:04
o4183,s121,3.4653475,-76.4998826,3.4920911,-76.5212271,19:50:10,19:51:21,20:00:21,20:20:10
o4184,s289,3.488138,-76.522038,3.480927,-76.521212,19:50:10,19:51:13,20:13:13,20:16:10
o4185,s698,3.451124,-76.54117,3.449051,-76.551964,19:50:21,19:52:47,20:27:47,20:10:21
o4186,s583,3.399969,-76.544183,3.4104056,-76.528545,19:50:45,19:52:00,20:12:00,20:20:45
o4187,s376,3.368728,-76.537016,3.3702677,-76.5240748,19:50:53,19:52:12,20:34:12,20:20:53
o4188,s101,3.464876111,-76.50149601,3.49364761,-76.49215233,19:51:01,19:51:38,20:06:38,20:25:01
o4189,s626,3.437738,-76.531338,3.4213411,-76.5519727,19:51:03,19:52:15,20:35:15,20:35:03
o4190,s184,3.475779,-76.527676,3.452062,-76.539673,19:51:08,19:52:34,20:52:34,20:27:08
o4191,s579,3.381584,-76.515322,3.372813108,-76.52558003,19:51:09,19:52:09,20:12:09,20:21:09
o4192,s160,3.485784935,-76.49807126,3.486473,-76.514856,19:51:10,19:51:49,20:13:49,20:21:10
o4193,s322,3.450637945,-76.54153601,3.456768,-76.550339,19:51:11,19:52:43,20:39:43,20:40:11
o4194,s356,3.434785,-76.544565,3.4211751,-76.5489037,19:51:19,19:52:36,20:14:36,20:38:19
o4195,s363,3.371070757,-76.51943023,3.37009,-76.54119,19:51:26,19:52:20,20:19:20,20:21:26
o4196,s181,3.420227,-76.54272,3.4116607,-76.5450525,19:51:35,19:52:15,20:15:15,20:21:35
o4197,s134,3.474798098,-76.52688545,3.4792028,-76.5288617,19:51:40,19:52:17,20:00:17,20:21:40
o4200,s145,3.459922,-76.534943,3.4909247,-76.5191802,19:51:55,19:53:03,20:03:03,20:21:55
o4199,s699,3.384878,-76.524112,3.37843497,-76.51889764,19:51:55,19:56:05,20:28:05,20:21:55
o4198,s152,3.363237657,-76.53296066,3.3833146,-76.5276988,19:51:55,19:53:11,20:13:11,20:28:55
o4201,s184,3.475779,-76.527676,3.492266417,-76.50570679,19:52:05,19:52:53,20:47:53,20:28:05
o4202,s700,3.343167,-76.534728,3.364204,-76.529319,19:52:15,19:53:32,20:23:32,20:22:15
o4203,s573,3.5343486,-76.2948316,3.539007,-76.294155,19:52:21,19:53:40,20:13:40,20:12:21
o4204,s118,3.453695,-76.537248,3.459306563,-76.53711922,19:52:24,19:53:55,20:22:55,20:22:24
o4205,s622,3.398650762,-76.54464999,3.3977272,-76.5489865,19:52:26,19:53:22,20:24:22,20:25:26
o4206,s122,3.468332,-76.528966,3.465080495,-76.53205354,19:52:44,19:53:19,20:15:19,20:22:44
o4207,s482,3.446810747,-76.54193789,3.447439,-76.539716,19:52:46,19:53:50,20:03:50,20:17:46
o4208,s422,3.456794,-76.53397,3.459033476,-76.53623544,19:52:47,19:54:23,20:14:23,20:19:47
o4209,s221,3.364387,-76.533576,3.3649532,-76.5270326,19:52:52,19:53:44,20:13:44,20:22:52
o4210,s152,3.363237657,-76.53296066,3.364324775,-76.52945557,19:52:55,19:54:01,20:19:01,20:29:55
o4211,s701,3.393565,-76.542016,3.425194,-76.533475,19:53:03,19:54:36,20:14:36,20:23:03
o4212,s134,3.474798098,-76.52688545,3.4686052,-76.5191162,19:53:10,19:53:46,20:01:46,20:23:10
o4213,s380,3.375773,-76.524261,3.3734092,-76.5263212,19:53:11,19:54:07,20:19:07,20:22:11
o4214,s110,3.418712558,-76.54849889,3.443682,-76.553179,19:53:20,19:54:10,20:13:10,20:27:20
o4215,s483,3.469965,-76.495897,3.4680421,-76.4894078,19:53:21,19:54:12,20:24:12,20:05:21
o4217,s221,3.364387,-76.533576,3.3494239,-76.5479435,19:53:27,19:54:27,20:17:27,20:23:27
o4216,s702,3.47987,-76.519664,3.4611835,-76.5275699,19:53:27,19:55:16,20:05:16,20:23:27
o4218,s283,3.381281592,-76.52008745,3.366921,-76.5173669,19:53:40,19:55:12,20:15:12,20:23:40
o4220,s1,3.366367,-76.530618,3.3564527,-76.5151727,19:53:46,19:57:11,20:07:11,20:23:46
o4219,s315,3.489329159,-76.52372477,3.4867416,-76.5230266,19:53:46,19:54:35,20:24:35,20:23:46
o4221,s358,3.484949,-76.515148,3.470231,-76.491093,19:53:47,19:55:10,20:18:10,20:23:47
o4222,s477,3.480833867,-76.52310197,3.495558,-76.527588,19:54:00,19:54:59,20:06:59,20:24:00
o4223,s206,3.399748,-76.544587,3.381995,-76.542369,19:54:08,19:54:45,20:28:45,20:24:08
o4224,s676,3.393317,-76.541764,3.41442556,-76.532478,19:54:11,19:55:39,20:10:39,20:24:11
o4225,s250,3.374484,-76.539082,3.390611711,-76.53776865,19:54:16,19:54:56,20:04:56,20:24:16
o4226,s283,3.381281592,-76.52008745,3.369301,-76.516073,19:54:19,19:55:24,20:15:24,20:24:19
o4227,s248,3.398003,-76.533569,3.376169,-76.521411,19:54:35,19:55:38,20:03:38,20:24:35
o4228,s459,3.36423685,-76.53226653,3.366246,-76.538051,19:54:37,19:55:50,20:22:50,20:32:37
o4230,s354,3.465404,-76.521745,3.471628,-76.519291,19:54:46,19:56:00,20:22:00,20:24:46
o4229,s283,3.381281592,-76.52008745,3.364481,-76.522754,19:54:46,19:55:35,20:20:35,20:24:46
o4231,s601,3.414263924,-76.53288446,3.4149862,-76.5310273,19:54:54,19:56:07,20:11:07,20:18:54
o4232,s65,3.367739,-76.536986,3.3662667,-76.5281333,19:54:57,19:56:02,20:11:02,20:20:57
o4233,s150,3.4221133,-76.5486565,3.4175891,-76.5284457,19:55:03,19:56:45,20:12:45,20:25:03
o4234,s364,3.412572637,-76.54077049,3.404288641,-76.53006481,19:55:05,19:56:01,20:09:01,20:25:05
o4235,s173,3.467966068,-76.52923252,3.4425319,-76.5050867,19:55:06,19:55:42,20:16:42,20:25:06
o4236,s579,3.381584,-76.515322,3.356582,-76.519399,19:55:12,19:56:16,20:16:16,20:25:12
o4237,s220,3.373361854,-76.53836748,3.39178,-76.537072,19:55:21,19:56:41,20:01:41,20:25:21
o4238,s366,3.435385,-76.545069,3.449153435,-76.54688716,19:55:23,19:56:18,20:06:18,20:25:23
o4240,s316,3.364724634,-76.53268976,3.381567,-76.528205,19:55:47,19:56:59,20:36:59,20:25:47
o4239,s206,3.399748,-76.544587,3.3801344,-76.5307193,19:55:47,19:56:24,20:29:24,20:25:47
o4241,s614,3.385604,-76.520025,3.4037198,-76.527322,19:56:04,19:57:18,20:55:18,20:26:04
o4242,s453,3.42399,-76.540732,3.4049193,-76.5365442,19:56:19,19:57:39,20:07:39,20:26:19
o4243,s409,3.370418348,-76.52709471,3.364568522,-76.528797,19:56:24,19:58:45,20:18:45,20:26:24
o4244,s186,3.528694818,-76.31711912,3.526939975,-76.31675497,19:56:45,19:57:22,20:07:22,20:26:45
o4245,s703,3.362680831,-76.53262087,3.355673,-76.520851,19:57:08,19:58:14,20:16:14,20:27:08
o4247,s704,3.427169802,-76.53126671,3.389651821,-76.52788237,19:57:10,19:58:47,20:23:47,20:27:10
o4246,s191,3.399049,-76.544275,3.404841,-76.554141,19:57:10,19:58:07,20:19:07,20:27:10
o4248,s373,3.422395968,-76.53440634,3.407709,-76.537146,19:57:19,19:58:46,20:03:46,20:27:19
o4249,s110,3.418712558,-76.54849889,3.4209589,-76.549824,19:57:22,19:58:12,20:17:12,20:23:22
o4250,s409,3.370418348,-76.52709471,3.3766692,-76.5178104,19:57:41,19:58:50,20:18:50,20:27:41
o4251,s134,3.474798098,-76.52688545,3.453843,-76.54232,19:57:50,19:58:26,20:06:26,20:27:50
o4252,s150,3.4221133,-76.5486565,3.4285616,-76.549332,19:57:53,20:01:46,20:16:46,20:27:53
o4253,s700,3.343167,-76.534728,3.364204,-76.529319,19:57:59,19:59:35,20:39:35,20:27:59
o4254,s248,3.398003,-76.533569,3.4023683,-76.5260399,19:58:03,19:59:09,20:07:09,20:28:03
o4255,s366,3.435385,-76.545069,3.427823,-76.5356219,19:58:11,19:59:42,20:24:42,20:28:11
o4256,s639,3.397985659,-76.53865339,3.3984367,-76.5473756,19:58:13,19:59:02,20:34:02,20:28:13
o4257,s358,3.484949,-76.515148,3.474953371,-76.49794657,19:58:27,19:59:34,20:18:34,20:28:27
o4258,s626,3.437738,-76.531338,3.448042927,-76.50781451,19:58:31,19:59:26,20:42:26,20:42:31
o4259,s366,3.435385,-76.545069,3.446629,-76.554362,19:58:35,19:59:52,20:29:52,20:28:35
o4260,s152,3.363237657,-76.53296066,3.3448661,-76.5291221,19:58:37,19:59:38,20:19:38,20:35:37
o4261,s583,3.399969,-76.544183,3.408609,-76.546112,19:58:39,19:59:23,20:19:23,20:28:39
o4262,s287,3.449828653,-76.54108367,3.458618,-76.53782,19:58:44,19:59:36,20:14:36,20:27:44
o4263,s280,3.480756,-76.521705,3.4845649,-76.518511,19:58:47,20:00:09,20:40:09,20:45:47
o4264,s119,3.364169,-76.532537,3.358140621,-76.51688498,19:58:49,19:59:43,20:25:43,20:28:49
o4265,s450,3.414262,-76.546651,3.414020416,-76.5479889,19:59:16,20:00:10,20:20:10,20:29:16
o4266,s521,3.540310107,-76.31042799,3.5491133,-76.2959849,19:59:28,20:00:25,20:27:25,20:34:28
o4267,s198,3.42594129,-76.545822,3.431242,-76.540773,19:59:30,20:00:37,20:13:37,20:29:30
o4268,s384,3.370191,-76.52674,3.365601,-76.522156,19:59:32,20:02:21,20:17:21,20:33:32
o4269,s350,3.4655147,-76.51369664,3.447019919,-76.50975231,19:59:34,20:00:30,20:26:30,20:29:34
o4270,s705,3.479607186,-76.51981421,3.471067964,-76.52000975,19:59:42,20:01:03,20:21:03,20:20:42
o4271,s539,3.3741696,-76.52018343,3.3727508,-76.5201928,19:59:43,20:01:09,20:36:09,20:29:43
o4272,s251,3.459313,-76.533053,3.442150465,-76.54620957,19:59:44,20:00:22,20:40:22,20:39:44
o4273,s236,3.36892,-76.535759,3.4124802,-76.5327065,19:59:51,20:00:49,20:59:49,20:29:51
o4274,s617,3.377474,-76.520037,3.371407,-76.5243697,19:59:57,20:01:01,20:38:01,20:31:57
o4276,s477,3.480833867,-76.52310197,3.485871246,-76.513726,20:00:09,20:01:52,20:12:52,20:30:09
o4277,s538,3.480644242,-76.52138936,3.48642142,-76.51770405,20:00:17,20:01:32,20:26:32,20:30:17
o4278,s435,3.342825,-76.534379,3.317089,-76.540975,20:00:20,20:00:56,20:36:56,20:30:20
o4279,s538,3.480644242,-76.52138936,3.4708638,-76.5248334,20:00:24,20:01:36,20:26:36,20:30:24
o4281,s124,3.352716,-76.530662,3.351509,-76.52845,20:00:33,20:02:07,20:28:07,20:31:33
o4280,s306,3.363533,-76.533454,3.351509,-76.52845,20:00:33,20:01:49,20:41:49,20:28:33
o4282,s464,3.474798098,-76.52688545,3.453748,-76.543695,20:00:59,20:01:35,20:11:35,20:30:59
o4283,s676,3.393317,-76.541764,3.384466,-76.534013,20:01:00,20:02:21,20:22:21,20:30:00
o4284,s459,3.36423685,-76.53226653,3.384466,-76.534013,20:01:00,20:02:18,20:25:18,20:42:00
o4285,s467,3.486610199,-76.5186455,3.478771,-76.523112,20:01:13,20:01:50,20:37:50,20:29:13
o4286,s310,3.444338,-76.536746,3.421031,-76.5310876,20:01:37,20:02:24,20:18:24,20:31:37
o4287,s467,3.486610199,-76.5186455,3.483178266,-76.49533611,20:01:55,20:02:33,20:37:33,20:31:55
o4288,s699,3.384878,-76.524112,3.394159,-76.527328,20:01:57,20:02:58,20:36:58,20:31:57
o4289,s352,3.352681,-76.53049,3.355559,-76.52963,20:02:05,20:02:41,20:23:41,20:32:05
o4290,s706,3.406296,-76.543196,3.43029,-76.549446,20:02:08,20:07:08,20:17:08,20:32:08
o4291,s467,3.486610199,-76.5186455,3.478543,-76.498909,20:02:14,20:02:53,20:37:53,20:32:14
o4292,s589,3.434386,-76.544395,3.430477,-76.545014,20:02:31,20:03:56,21:00:56,20:40:31
o4293,s124,3.352716,-76.530662,3.360904635,-76.53407482,20:02:32,20:03:34,20:29:34,20:33:32
o4294,s121,3.4653475,-76.4998826,3.4498339,-76.4986745,20:02:44,20:03:53,20:13:53,20:32:44
o4295,s364,3.412572637,-76.54077049,3.4098013,-76.5294864,20:02:51,20:03:49,20:20:49,20:32:51
o4296,s341,3.471972303,-76.52655828,3.474928941,-76.52504593,20:02:54,20:03:42,20:23:42,20:32:54
o4297,s131,3.464864075,-76.53092226,3.45770318,-76.5355099,20:02:55,20:03:33,20:08:33,20:32:55
o4298,s509,3.40261527,-76.52825682,3.401649,-76.531358,20:02:56,20:04:08,20:38:08,20:32:56
o4299,s361,3.488114571,-76.5219922,3.4900808,-76.5211879,20:03:08,20:04:27,20:41:27,20:39:08
o4300,s647,3.414199854,-76.52859645,3.4002205,-76.5471314,20:03:10,20:04:17,20:22:17,20:33:10
o4301,s245,3.5282597,-76.3168062,3.5103326,-76.3027746,20:03:34,20:04:11,20:26:11,20:33:34
o4302,s665,3.381699,-76.528634,3.366469216,-76.51836972,20:03:51,20:06:14,20:46:14,20:33:51
o4303,s623,3.38562,-76.518311,3.3520171,-76.5285369,20:03:57,20:05:19,20:22:19,20:33:57
o4304,s378,3.40870225,-76.5475318,3.434728766,-76.54920191,20:04:15,20:04:51,20:33:51,20:34:15
o4305,s593,3.367805,-76.526737,3.369035059,-76.51890501,20:04:16,20:05:04,20:58:04,20:34:16
o4306,s592,3.434925,-76.544637,3.422772,-76.542228,20:04:28,20:05:16,20:20:16,20:34:28
o4307,s306,3.363533,-76.533454,3.357798223,-76.51567664,20:04:36,20:05:51,20:50:51,20:36:36
o4308,s422,3.456794,-76.53397,3.462685,-76.533741,20:04:39,20:05:54,20:25:54,20:31:39
o4309,s1,3.366367,-76.530618,3.380509,-76.518608,20:04:57,20:06:50,20:11:50,20:34:57
o4310,s409,3.370418348,-76.52709471,3.376997,-76.52619,20:05:14,20:08:11,20:53:11,20:35:14
o4311,s707,3.392274,-76.538179,3.3952319,-76.5284382,20:05:59,20:07:57,20:35:57,20:35:59
o4312,s1,3.366367,-76.530618,3.358205888,-76.51558578,20:06:10,20:08:17,20:13:17,20:36:10
o4313,s203,3.41392,-76.547287,3.400361828,-76.55237898,20:06:38,20:07:12,20:29:12,20:36:38
o4314,s176,3.435685,-76.545897,3.43029,-76.549446,20:06:39,20:07:34,20:28:34,20:36:39
o4315,s155,3.474564212,-76.52782279,3.4920911,-76.5212271,20:06:44,20:07:50,20:37:50,20:36:44
o4316,s342,3.384673004,-76.52415128,3.3839919,-76.5234015,20:06:55,20:08:07,20:37:07,20:39:55
o4317,s678,3.38239745,-76.528567,3.377774954,-76.51695605,20:06:57,20:08:22,21:08:22,20:32:57
o4318,s221,3.364387,-76.533576,3.348744,-76.551411,20:07:01,20:08:02,20:23:02,20:37:01
o4319,s708,3.407612,-76.542417,3.4239704,-76.5421988,20:07:10,20:08:26,20:27:26,20:49:10
o4320,s390,3.39558,-76.538379,3.3963068,-76.5341675,20:07:11,20:08:27,20:22:27,20:32:11
o4321,s409,3.370418348,-76.52709471,3.3531037,-76.541746,20:07:25,20:08:19,20:53:19,20:37:25
o4322,s538,3.480644242,-76.52138936,3.478386973,-76.51461784,20:07:29,20:09:08,20:29:08,20:37:29
o4323,s138,3.4504446,-76.5412305,3.453914437,-76.54156786,20:07:32,20:08:18,20:31:18,20:35:32
o4324,s314,3.364574431,-76.5335329,3.3785482,-76.5199448,20:07:33,20:08:33,20:53:33,20:53:33
o4325,s709,3.374028,-76.517842,3.3666621,-76.5084071,20:07:57,20:10:07,20:51:07,20:28:57
o4326,s558,3.451621,-76.54294,3.4540853,-76.54146945,20:08:10,20:09:33,20:43:33,20:41:10
o4327,s626,3.437738,-76.531338,3.4498339,-76.4986745,20:08:12,20:09:15,20:45:15,20:52:12
o4328,s287,3.449828653,-76.54108367,3.451026574,-76.55139226,20:08:21,20:09:51,20:24:51,20:37:21
o4329,s267,3.465361494,-76.49991273,3.47875309,-76.49932891,20:08:28,20:09:33,20:39:33,20:38:28
o4330,s306,3.363533,-76.533454,3.367356889,-76.533571,20:08:32,20:09:51,20:54:51,20:34:32
o4331,s581,3.406179,-76.543325,3.3883792,-76.5441045,20:08:34,20:09:41,20:24:41,20:38:34
o4332,s381,3.428578,-76.544698,3.442868,-76.547398,20:08:36,20:09:46,20:45:46,20:38:36
o4334,s364,3.412572637,-76.54077049,3.407757,-76.5344457,20:08:46,20:09:47,20:24:47,20:38:46
o4333,s322,3.450637945,-76.54153601,3.471088,-76.525042,20:08:46,20:09:57,20:55:57,20:57:46
o4335,s163,3.441815154,-76.53386192,3.449716,-76.5399196,20:08:50,20:10:09,20:30:09,20:34:50
o4336,s184,3.475779,-76.527676,3.4435717,-76.5382268,20:08:51,20:10:10,21:05:10,20:44:51
o4337,s204,3.417631323,-76.54851853,3.4204316,-76.5512885,20:08:56,20:10:07,20:23:07,20:38:56
o4338,s477,3.480833867,-76.52310197,3.468814689,-76.53165992,20:08:59,20:09:42,20:24:42,20:38:59
o4339,s416,3.375284847,-76.53860604,3.3849787,-76.5266675,20:09:04,20:09:40,20:31:40,20:39:04
o4340,s149,3.352695359,-76.53059164,3.3498009,-76.5275457,20:09:11,20:09:46,20:29:46,20:35:11
o4341,s156,3.470669,-76.527916,3.4558373,-76.5342126,20:09:15,20:10:10,20:32:10,20:49:15
o4342,s672,3.3971368,-76.5276037,3.402758,-76.526738,20:09:22,20:11:04,21:01:04,20:33:22
o4343,s154,3.4128,-76.540561,3.4148289,-76.5382845,20:09:30,20:11:06,20:37:06,20:39:30
o4344,s610,3.446531,-76.539744,3.4530548,-76.5372962,20:09:43,20:10:51,20:20:51,20:39:43
o4345,s80,3.484027,-76.522302,3.482524,-76.509308,20:09:45,20:10:40,20:30:40,20:39:45
o4346,s366,3.435385,-76.545069,3.4274948,-76.5337509,20:10:04,20:11:23,20:21:23,20:40:04
o4347,s710,3.44666,-76.540826,3.4587299,-76.5558863,20:10:05,20:11:25,20:46:25,20:40:05
o4348,s126,3.420824,-76.542446,3.401308,-76.530492,20:10:14,20:11:36,20:39:36,20:52:14
o4349,s314,3.364574431,-76.5335329,3.397376,-76.531154,20:10:14,20:11:24,20:56:24,20:56:14
o4350,s132,3.450593,-76.541593,3.4275178,-76.548155,20:10:21,20:11:38,20:31:38,20:46:21
o4351,s509,3.40261527,-76.52825682,3.399104,-76.52491,20:10:29,20:11:30,20:45:30,20:40:29
o4352,s570,3.4100222,-76.5553248,3.400513106,-76.55613977,20:10:59,20:12:22,20:28:22,20:26:59
o4353,s623,3.38562,-76.518311,3.3748551,-76.518889,20:11:03,20:12:38,20:29:38,20:41:03
o4354,s250,3.374484,-76.539082,3.388834,-76.530751,20:11:05,20:11:43,20:21:43,20:41:05
o4355,s301,3.449377,-76.537084,3.474251,-76.514967,20:11:18,20:12:15,20:25:15,20:41:18
o4356,s522,3.469754,-76.5281191,3.479686,-76.528897,20:11:22,20:12:22,20:28:22,20:48:22
o4357,s514,3.374433082,-76.5400388,3.387342207,-76.54359741,20:11:30,20:12:26,20:29:26,20:42:30
o4358,s711,3.435226,-76.545081,3.4359663,-76.5247231,20:11:34,20:12:47,20:27:47,20:36:34
o4359,s176,3.435685,-76.545897,3.434911,-76.547967,20:11:36,20:12:32,20:32:32,20:41:36
o4360,s495,3.449403685,-76.54325365,3.422315,-76.518735,20:11:40,20:13:22,20:18:22,20:41:40
o4361,s677,3.449951231,-76.53855988,3.454705,-76.539431,20:11:57,20:13:37,20:48:37,20:41:57
o4362,s226,3.370098035,-76.52714503,3.3791855,-76.508694,20:12:05,20:12:42,20:41:42,20:42:05
o4363,s587,3.364394,-76.535469,3.378963786,-76.52211528,20:12:19,20:13:08,20:28:08,20:42:19
o4364,s314,3.364574431,-76.5335329,3.357454,-76.543589,20:12:31,20:13:17,20:58:17,20:49:31
o4365,s303,3.45020395,-76.5430713,3.447507,-76.557026,20:12:39,20:14:02,20:44:02,20:42:39
o4366,s206,3.399748,-76.544587,3.395479,-76.524576,20:12:48,20:13:23,20:42:23,20:42:48
o4367,s350,3.4655147,-76.51369664,3.444938,-76.500048,20:12:53,20:13:58,20:40:58,20:42:53
o4368,s322,3.450637945,-76.54153601,3.435559034,-76.55220795,20:12:59,20:14:07,20:54:07,21:01:59
